Timestamp,o pana e sitelen.,"sitelen li tan ala tan ma ilo kulupu? (ni li ken: ilo Discord, lipu Facebook, ilo Telegram, ilo YouTube).
tan la sina o sona e ni: seme li pana e sitelen lon tenpo seme?",o pana e nasin tawa sitelen lon ma,ni li tan ma seme?,ni li tan tenpo seme?,seme li sitelen e ni? o pana e nimi ona lon ma,tan li lon la o pana e nasin tan pi sitelen ni,sitelen li tan seme li lon nasin seme?,ni li tan tenpo seme?,seme li sitelen e ni? o pana e nimi ona,o pana e sitelen Lasina pi sitelen ni. nimi li lon poki nimi la o pana e kalama nimi.,sina wile toki ante la o toki!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variants used,,other variations
1/5/2025 14:06:00,https://drive.google.com/open?id=1r23i0e8NCIx3wlbN_ekVidSqRFMhEQnM,ala (no),,,,,https://liputawa.wordpress.com/2024/02/10/lipu-open-tan-jan-mateja/,"Personal writing (journal, postcard, etc.)",2/10/2024,jan Mateja,"tenpo 10.02.24, ma Pelin

jan Ke Tami o
mi o toki e seme, ijo mute li ken, taso lipu ni li lili. ni la mi o lili e sitelen mi anu seme? ala a! mi pilin pona lon tenpo ni tan ni – ijo musi pona mute pi toki pona li lon tenpo poka

tenpo suno ni la mi kama jo e lipu su, li sitelen e lipu lili ni, li kama lon poka pi jan pona tu wan, li toki pona tawa ona

kin jan mute pi toki pona li wile tawa ma Pelin anu ma ante. ni ale li pona

pona mute li tan pali sina. sina pali lon lipu tenpo lon tenpo kulupu pi ma Elopa lon ijo ante.

mi kama sona e toki pona la mi lukin e sitelen musi “jan Pepa en soweli Kawa”. sitelen pona la, mi lukin e ona ale. ike lili la, lipu mute ona li lon sitelen Lasina taso, li lon ala sitelen pona. sina wile ala wile e ni: mi en sina li sitelen pona e ona ale? ni li wile e tenpo seme?

a nasa. seme la mi o sitelen ala lon anpa linja ni? ike seme li kama? mi o kama sona, a a a

mi wile – a ike, toki mi li kama nasa. mi ken sitelen pona taso*
(a mi pakala. mi wile toki e ni: “mi ken sitelen sitelen taso”)

mi musi taso. ale li pona. mi jan Mateja li wile e ni: sina pona

*) ni li kepeken nasin pi sitelen sitelen!!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is used 3 times.,,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Nasin Sitelen Kalama Pu is used.
Stacked and Scaled Nasin Sitelen Kalama Pu is used."
1/5/2025 14:07:41,https://drive.google.com/open?id=1yTm_Q_zgXuVsvQvT7hSO0N_ez2CqBgRn,ala (no),,,,,https://liputawa.wordpress.com/2024/02/14/lipu-open-tan-jan-pilipu/,"Personal writing (journal, postcard, etc.)",2/14/2024,jan Pilipu,"o lukin e nena suli. ma tomo Inpu la ona li lukin e nasin ale la nena suli li lon.

tan ni la mi wile awen lon ma ni. ken la jan ante li pilin ante. mi la nena suli li pona mute tawa mi.

mi pana e pona tawa sina. mi jan Pilipu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Nasin Sitelen Kalama Pu is used."
1/5/2025 14:08:57,https://drive.google.com/open?id=1d8SL0EfQm-rvZLZiit_SnPNuHu69gW9L,ala (no),,,,,https://liputawa.wordpress.com/2024/02/15/lipu-2-tan-jan-pilipu/,"Personal writing (journal, postcard, etc.)",2/15/2024,jan Pilipu,"o lukin – ni li ma tomo mi. sina sona ala sona e ma tomo Inpu? ona li lon insa pi ma nena suli. nena suli li pona mute tawa mi.

tenpo lete la, jan li ken tawa anpa tan nena kepeken ilo musi tawa – mi kepeken ilo tawa pi supa wan

taso tenpo lete pi sike suno ni la, ko walo li lili. ike a

mi pana e pona tawa sina. mi jan Pilipu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is used 3 times.,,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used."
1/5/2025 14:10:55,https://drive.google.com/open?id=1BiX-8NVzs8q3Kl8ZYs9YQ0rjD6_8pTBg,ala (no),,,,,https://liputawa.wordpress.com/2024/02/17/lipu-open-tan-ijo-vivi/,"Personal writing (journal, postcard, etc.)",2/17/2024,ijo vivi,"jan Ke Tami o
(o sona pona: sitelen “[ilo + linja pana]” li sama sitelen “[kepeken]”)

pilin o pona tawa lipu nanpa wan. mi wile toki e tenpo ni: ike li kama lon mi

tenpo ike ni la, mi kama lon kulupu li tawa tenpo musi. musi li ni: kalama suli lo lon. jan li tawa wawa e sijelo

ni li musi wawa – li ike ala a! ike li lon pini pi tenpo ni

musi li wile e tenpo suli la, pini ona la, pimeja a li kama. jan mute pi musi ala li lape. mi kin li wile tawa tomo lape.

mi kepeken nasin ni: tomo li lon, mi mani e jan tomo la, tomo li tawa ma pi wile mi. tawa lili li wile e mani lili, tawa suli la mani suli. mi kama lon tomo li lukin e ni: mi jo e mani lili. taso mani suli li wile a!

mi jo e mani lili. taso mani suli li wile a. ni li monsuta tawa mi. mi toki tawa mama mi li pini e lape ona. ike a. ona li pana e mani wile tawa poka pi tomo mi, la mi ken mani e jan tomo

lipu li lili a la toki mi o pini a a. seme pi pona anu ike li kama lon sina? o toki a!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 5 long
Directional ni is used 6 times.
Heart ""wile"" is used 4 times.""
Emitters ""kepeken"" is used 1 time.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
te and to are used instead of """""
1/5/2025 14:12:37,https://drive.google.com/open?id=1MAbSEb9bMGAV6BfR3OPkWlOJ30vUiFCa,ala (no),,,,,https://liputawa.wordpress.com/2024/02/18/lipu-2-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",2/18/2024,jan Ke Tami,"mu mu mu, lipu li loooooooooooooon

musi lon ala lon sina? a, musi li ken alaon tenpo ale. taso musi o ken kama.

esun li open sin la, mi tawa kulupu. kulupu li jo e supa e supa musi e musi supa. mi kama sona e nasin musi sin mute lon kulupu ni.

nasin musi wan la, kasi en soweli li lon lipu lili. soweli li wile lon kasi. taso lete kin li lon lipu. lete li kama la, musi li pini.

ni ale la, jan musi ale li wile alasa e kasi mute e soweli mute.

nasin musi ante la, mi wile kulupu e lipu pi nanpa sama. taso mi ken lukin e lipu ale ala e lipu pi luka mi e lipu ante tu taso

mi o awen sona e lipu pi nanpa pona e ma pi lipu pona e jan pi lipu pona e toki pi jan ale.

musi seme li pona tawa sina?

jan Ke Tami",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 5 long
Directional ni is used 2 times.
Long tawa is used 1 time.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used."
1/5/2025 14:13:54,https://drive.google.com/open?id=1XZ-Qk2SWy9Km9Nai4V8kfZADxIB-Da5J,ala (no),,,,,https://liputawa.wordpress.com/2024/02/20/lipu-3-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",2/20/2024,jan Ke Tami,"mi lili la, mi tawa nena weka lon tenpo mute.
ko lete li lon ona, mi musi lon ona kepeken ilo tawa sama sina.

taso ma mi pi nena poka la, ko ala en lete ala li kama.

a, ko li ken. taso ona li awenn ala lon tenpo suno mute, li kama pimeja, li kama weka.

mi sona ala e ma Inpu. mi wile a!

ijo mute ala li lon ma mi. telo li liiinja tan poka wan pi ma mi tawa poka ante.
nena li lawa e tawa ona la, telo li sama luuuupa tawa lukin.
sina ken lukinn e niiiii lon sitelen lipu kule.
tenpo li kama seli pona la, mi tawa nena lon poka pi lupa ni.

jan Ke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 3 long
Directional ni is used 3 times.
Long tawa is used 1 time.
Long ni is used 1 time.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used."
1/5/2025 14:15:21,https://drive.google.com/open?id=1fVAFr8ASBs3Qr1pja1AYmS1kltAUoVSk,ala (no),,,,,https://liputawa.wordpress.com/2024/02/20/lipu-4-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",2/20/2024,jan Ke Tami,"lipu ni o tawa jan Kapilu, o suli e pona lon pilin ona, o pana e musi lon lukin ona.

lon tenpo poka la, mi pana e lipu mue pi sama ni tawa jan ante. lipu li tawa la, jan mute li kama lukin e lipu pi sitelen pona anu seme? ona li lukin e sitelen pi toki ni la, ona li pilin seme?

lon tenpo kama weka la, mi wile pana e lipu lili tawa jan pi sona ala. ona o toki e pilin ona: sitelen li toki ala toki tawa ona. pilin la, jan pi tenpo seme li sitelen, jan pi seme tenpo li sitelen?

mi Ke Tami li pana e lipu ni.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 2 long
Directional ni is used 3 times.
Long tawa is used 2 time.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Nasin Sitelen Kalama Pu is used."
1/5/2025 14:17:09,https://drive.google.com/open?id=1RwIYUPQb-6V4s5dBBnXlW9teVyRA2kRm,ala (no),,,,,https://liputawa.wordpress.com/2024/02/22/lipu-2-tan-jan-mateja/,"Personal writing (journal, postcard, etc.)",2/22/2024,jan Mateja,"jan Pilipu o!

mi pilin pona tan lipu sina tan sitelen pi nena suli. nena li pona mute tawa mi kin. ike la, nena suli li lon ala poka mi. taso, tenpo pini la mi tawa lon nena suli pi ma ante. pona wawa a!

ma mute li pona tawa mi tan ijo ante mute. ni la, mi sona ala e ni: tenpo kama la tomo mi li lon ma seme? tenpo lon la tomo mi li lon ma pi tomo mute. ona li ma Pelin li pona tawa mi tan ni: ijo mute li ken.

ijo li musi anu suli tawa mi la, jan ante li lon poka mi li pilin sama.

kin, ma Ale li pona tawa mi. jan mute pi ma ni li pona li suli tawa mi. mi sitelen e lipu ni lon tomo ona. jan pi ma Inpu li pona seme tawa sina?

pona o tawa sina! mi jan Mateja.

(nena li lon ala la jan li sewi e telo lon tomo. musi.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 2 long
Directional ni is used 3 times.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Nasin Sitelen Kalama Pu is used.
Long pi underlines cartouche"
1/5/2025 14:18:31,https://drive.google.com/open?id=1OqjIxAbzKyuUwrKlud-RpJVnvRwLC3xR,ala (no),,,,,https://liputawa.wordpress.com/2024/02/28/lipu-2-tan-jan-mateja-2/,"Personal writing (journal, postcard, etc.)",2/28/2024,jan Mateja,"jan Simiman o! pona o tawa sina.
lipu ni li tan jan Mateja.

mi esun e ona lon ma Ale lon tenpo suno pini luka wan.
tenpo suli la mi wile sitelen lon ona li ni ala
ma Tosi la jan mute li toki e ni e ni kin:
“ijo pona li wile e tenpo”
“kama pi tenpo ike li ken pona tan ni: kama ala li ken”
mi la toki tu ni li ken lon.

sinpin kule lipu la tomo sewi pi ma Ale li lon.
mi lukin e ona la mi kama lukin e sitelen insa ante kin.
tenpo pini la tomo mi li poka a tawa tomo sewi sama pi ma Ite.
ona li kalama suwi.
sina kin li lukin e ona li kute e ona anu seme?

toki ni li toki e tomo sewi pi ma Ale. mi ante e ona.
a! lipu li pini. mi toki sin lon tenpo kama. o awen pona!

tomo sewi loje
tan jan Piki Eseki

tomo majuna o!
tomo suli o!
mi lukin e sina tan weka
tomo ale li kama pona
tan ni: sina awen e ona

tomo wan li suli sewi lon ma
li wawa tan leko kiwen a
li pilin pi utala ala
li lukin e ma ona anpa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 5 long
Directional ni is used 3 times.
Lotus ""majuna"" is used 1 time
Skew ""ante"" is used 1 time.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Long pi underlines cartouche
te and to are used instead of """""
1/5/2025 14:20:16,https://drive.google.com/open?id=144eiO8c7t1VzFBW46Hst1k852xDP5TKp,ala (no),,,,,https://liputawa.wordpress.com/2024/02/28/lipu-5-tan-jan-ke-tami-2/,"Personal writing (journal, postcard, etc.)",2/28/2024,jan Ke Tami,"ijo vivi o!

lipu sina li pona e pilin mi.

sina toki e nasin musi la, mi sona e ona lon tenpo pini.

sina toki e pan suwi kin – pan li pona, pan suwi li pona mute!

pan li musi ala musi? ona li moku pona. taso pali moku li musi ala tawa mi. mi lon kulupu la, ni li ken ante! taso lon la, musi li tan kulupu, li tan ala pali.

aaa taso ante li ken kama e pona. mi kama sona e nasin ante sin pi pali moku la, ni li ken musi… tan alasa ona. mi awen wile sona e nasin moku pi pali lili.

lipu ni li tan mi Ke Tami

mi kama sona e ijo: mani niiiii li suli ike – lipu ni li wile e mani mute mute mute luka luka taso
aaaaaa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2025 14:21:26,https://drive.google.com/open?id=1KJPj5Vzx2RPZe56uRwjz4H8XukDU5bWJ,ala (no),,,,,https://liputawa.wordpress.com/2024/02/28/lipu-open-tan-jan-simiman/,"Personal writing (journal, postcard, etc.)",2/28/2024,jan Simiman,"sina Ke Tami o

pona la lipu ni li kama lon tomo sina. sinpin lipu la, sitelen li ma mi. o lukin e telo A e tomo sewi A. tomo pi jan mute li lon poka telo.

mi sitelen la mi musi sijelo lon tenpo poka. musi ni la mi sewi lon sinpin lon tenpo nanpa wan. nena mute kule li lon sinpin. luka mi en noka mi li ken lon nena. pona la linja wawa li kama tan sewi li awen e mi. mi ken ala pakala tawa anpa. taso pilin la linja ala li lon. pilin la mi ken kama anpa. ni li telo a e luka mi.

pona la pilin mi li kama sona e wawa linja e ni: linja li awen e mi.

sina kama lawa e monsuta seme?

lipu li tan jan Simiman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long lon is used 6 times.
Directional ni is used 2 times.
Long tawa is used 1 time.",,"Stacking and scaling are not used.
Nasin Sitelen Kalama is used.
Interpunct is used."
1/5/2025 14:22:32,https://drive.google.com/open?id=1qld0AYNnsiD_TlVlY4MMsuuy2ZZLgI6P,ala (no),,,,,https://liputawa.wordpress.com/2024/02/29/lipu-2-tan-ijo-vivi/,"Personal writing (journal, postcard, etc.)",2/29/2024,ijo vivi,"lipu sin li lon a.

lipu sina li kama e ni: mi kin li wile toki e nasin musi. nasin li wile e kulupu li ni:

jan wan kulupu li lukin e lipu. lipu li pana e nimi. nimi li lon ala toki pona la, ona li toki e ijo mute ala e ijo wan taso. jan o toki e ijo nimi tawa kulupu kepeken nasa namako. namako tu wan li ken.

wan la jan o sitelen e ijo li lipu

tu la jan o sitelen e ijo lon kon kepeken luka

tu wan la jan o toki e ijo kepeken uta kepeken nimi, taso ona o toki ala e nimi pi lipu pana open e nimi ante sama

kulupu tu li lon, li ni ale mute, li utala tawa ni: toki nasa namako la kulupu seme li wawa nanpa wan?

nasin musi ante pona li ni: mi pi kulupu ala li pali e pan suwi. pilin sina li seme tawa ona?

mi ijo vivi li pini e toki mi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 2 times.
Directional ni is used 4 times.
Heart ""wile"" is used 2 times.
Emitters ""kepeken"" is used 3 time.
Pepper ""namako"" is used 3 times.
Skew ""ante"" is used 2 time.",,"Stacking and scaling are not used.
Latin is used in cartouche.
""toki pona"" is lexically combined"
1/5/2025 14:23:53,https://drive.google.com/open?id=1QRNYG3u9PbclE5Dh4OW8L5ifhqc7fgF3,ala (no),,,,,https://liputawa.wordpress.com/2024/03/04/lipu-3-tan-jan-pilipu/,"Personal writing (journal, postcard, etc.)",3/4/2024,jan Pilipu,"jan pona o

mi kama jo e lipu tawa sina la mi pilin pona a. sitelen pi tomo telo li pona. ni li lon ala lon ma mi?

lipu tawa pi tenpo ni li ante li musi tan ni: mi jan musi.

jan ni li lon: na li sama lape. ni li ike tawa mi. mi wile musi.

lipu tawa ante la tan nanpa tu li lon. o lukin e ni

lipu li kama tan ma sina. tenpo ni ona li tawa ni

pona o tawa sina. mi jan Pilipujan pona o

mi kama jo e lipu tawa sina la mi pilin pona a. sitelen pi tomo telo li pona. ni li lon ala lon ma mi?

lipu tawa pi tenpo ni li ante li musi tan ni: mi jan musi.

jan ni li lon: na li sama lape. ni li ike tawa mi. mi wile musi.

lipu tawa ante la tan nanpa tu li lon. o lukin e ni

lipu li kama tan ma sina. tenpo ni ona li tawa ni

pona o tawa sina. mi jan Pilipu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 2 times.
Directional ni is used 5 times.",,"Mixed Stacking and scaling is used.
Nasin Sitelen Kalama is used."
1/5/2025 14:24:51,https://drive.google.com/open?id=1obCVU-9g30t5NAGrRWL6TOJCw-GfFJz9,ala (no),,,,,https://liputawa.wordpress.com/2024/03/04/lipu-3-tan-jan-pilipu/,"Personal writing (journal, postcard, etc.)",3/4/2024,jan Pilipu,"o musi, la jan ale li musi lon poka sina. o jume, la sina lape taso!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Stacking and scaling is used.
1/5/2025 14:26:18,https://drive.google.com/open?id=1Lf94x8WGJDD42fMOGYodncwVuMvnKfUR,ala (no),,,,,https://liputawa.wordpress.com/2024/03/06/lipu-5-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",3/6/2024,jan Ke Tami,"jan Mateja o, sina sitelen pona wawa musi a!

sina kepeken sitelen suwi. mi sona ala kepeken ona – taso mi ken alasa e sona sitlen kepeken tenpo la, mi kama sna e toki musi sina. wawa pona

tasin nasin sitelen ante li lon lipu sna. sina pana e sitelen kijetesantakalu sama lipu lili mani. tan ni la, jan Pilipu li alasa pona e nasin pona pi lipu mani. tenpo kama la mi wile kama e lipu lili pi toki pona lon lipu tawa. tenpo seme? mi sona ala

sia toki e sitelen musi e wile pi sitelen pona. mi tu o open si e pali pi sitelen pona tawa ona! tepo pi pali ni li ken wile tenpo suno mute, li ken wile tenpo pimeja mute. taso suli la, mi o alasa e nasin pona pi sitelen pona tawa lipu pi sitelen musi.

mi Ke Tami li pana e olin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 7 long
Directional ni is used 2 times.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used."
1/5/2025 14:27:56,https://drive.google.com/open?id=1hGgg0WLtkfN1O37lYHwFcmTy4-rds0Xr,ala (no),,,,,https://liputawa.wordpress.com/2024/03/09/lipu-4-tan-jan-pilipu/,"Personal writing (journal, postcard, etc.)",3/9/2024,jan Pilipu,"jan pona o!

lipu tawa ni li pona lukin tawa mi! o lukin e kasi lon sinpin p sitelen tawa. mi sona e jan ni: ona li pali e lipu kasi, li pali e sitelen mute.

mi ken ala sitlen sama ona. ni li ike.

lipu tawa pini la, mi sitelen lon ko lete. ko lete li lili tan seli. ni li ike, li pona tan ni: kasi li kama sin.

kasi kule li kama la, pilin pona li kama a!

kule mute o tawa sina. mi jan Pilipu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long tawa is used 1 time.
Directional ni is used 3 times.
Long pi is used 2 times.
Long a is used 1 time.",,"Latin in cartouche.
Mixed Stacking and scaling."
1/5/2025 14:29:51,https://drive.google.com/open?id=1dc2Fd5-qVd-5QQJjzUmm1nknr5OgGrKZ,ala (no),,,,,https://liputawa.wordpress.com/2024/03/11/lipu-3-tan-ijo-vivi/,"Personal writing (journal, postcard, etc.)",3/11/2024,ijo vivi,"sina Ke Tami li wile e nasin moku la n… seme li ken?

mama mi li pali mute e moku tawa kulupu. sona pali ona li wawa a – la sona m li… wawa ala wawa?

sona mi li ken kama e moki… la ona li pona a. mute sona en wawa sona li suli ala.

mi o toki e nasin pi ken mi.

nanpa wan la, o pana e palisa pan tawa telo seli. telo li linja e palisa. o weka e telo, o pana e ko namako. o moku a!

nasin ante la, o wan e ko pan, e telo waso, e telo moku tawa telo. o pana e telo ni lili tawa poki suli. o seli e poki suli kepeken supa seli. telo li kama sike pan. o ko suwi e sike la moku pona!

nasin li wile ala e seli la, ni li ken lili e pali wile.
pan lipu li ken supa tawa ij mute, tawa lipu pi sijeelo soweli, tawa ko suwi, tawa kili, tawa namako.

pini la, mi toki e nasin pi wawa sui. ona li ni: jan annte a pi sina ala o pali e moku. sina o esun e moku tawa olin anu mani. pali ala li wile, a a a

ijo vivi li sitelen ni tawa sina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 3 times.
Long pi is used 4 times.
Heart ""wile"" is used 2 time
Emitters ""kepeken"" is used 2 time.
Skew ""ante"" is used 2 time.
Pepper ""namako"" is used 2 times. ",,"No Stacking and scaling.
Nasin Sitelen Kalama Pu is used.
Interpunct is used."
1/5/2025 14:31:47,https://drive.google.com/open?id=1o3hCPwYocux_hIIkEpWSfyTwr31Nb6mO,ala (no),,,,,https://liputawa.wordpress.com/2024/03/11/lipu-3-tan-ijo-vivi/,"Personal writing (journal, postcard, etc.)",3/11/2024,ijo vivi,jan ni o lukin: jan Ke Tami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional ni is used 1 time.,,"No Stacking and scaling.
Nasin Sitelen Kalama Pu is used."
1/5/2025 14:33:29,https://drive.google.com/open?id=1hBdsuilrecH1y7BuR9YyYHtoJS-e5736,ala (no),,,,,https://liputawa.wordpress.com/2024/03/11/lipu-3-tan-ijo-vivi/,"Personal writing (journal, postcard, etc.)",3/11/2024,ijo vivi,"pilin mi la, lipu ni suli li wile a e mani suli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Heart ""wile"" is used 1 time",,No Stacking and scaling.
1/5/2025 14:35:57,https://drive.google.com/open?id=1sTBXxFjyqHTTZHikztH5PIrF1lUBfP4Y,ala (no),,,,,https://liputawa.wordpress.com/2024/03/13/lipu-6-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",3/13/2024,jan Ke Tami,"wawa a! ko lete li awen lon ma sina lon tenpo suli. lete awen li tan ala tan sewi ma? nena li suli sewi lon ma sina.

nena li lon ma mi. taso ona li sama ala nena pi ma sina li lili.

kule li awen lili lon poka mi. kule o kama!. laso li ken tan kasi. tasi o pali a!

nena pi poka mi la, kaasi suli mute li lon. mi tawa e sijelo mi la, mi lon insa pi kasi suli mute lon nena. nena li suli pi mute wawa ala. taso ona li lon – sina ken sona! sina ken sona tan lipu ni! o luka e lipu…

ijo pilin li lon ala nimi taso la, lipu li ken ala e ijo ni mute. sina wile pilin e seme pi ma ante? sina wile pana e seme pilin?

jan Ke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 3 times.
Long pi is used 1 times.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used."
1/5/2025 14:37:50,https://drive.google.com/open?id=15wIJbm8-Y0mqFowGNiWvK2OK1eXjEl1y,ala (no),,,,,https://liputawa.wordpress.com/2024/05/05/lipu-7-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",5/5/2024,jan Ke Tami,"jan Simiman o

mi sama sina: toki pi lipu sina la, sina lon sewi la, sina ken kama pilin ike nasa – mi kin li ni – sina sewi e sina kepeken linja awen pona la sina utala pona e pilin – mi kin li ni

taso plin ni mi li awen li wawa. sewi li awen nasa pi ike suli. mi kama ala ken lawa e pilin.

aa lon la, mi kama sona e ijo musi. tawa li ante e plin li weka e ike tan ona. seme a? nasa la, mi lon sewi la, mi wile ala e tawa. tawa li ken kama e pakala – mi lon ala sewi la, mi tawa sewi la, mi awen tawa la, soweli li ike ala!

taso tawa o sul o wawa. tawa li suli li wawa la, mi ken pilin pi suli ni pi wawa ni

sina la, tawa li kama e pilin seme? sina sona ala sona lawa e ilo pi tawa suli? mi sona lawa. taso ken pi pakala suli li kama e plin ike. nasa kin, anu seme a a?

jan Ke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 5 times.
Long pi is used 6 times.
Long a is used 1 time.
Extended taso is used 1 time.",,"No Stacking and scaling.
Nasin Sitelen Kalama is used."
1/5/2025 14:42:10,https://drive.google.com/open?id=1Imk0ClRxgTBlHPtnDs7J1Tqo16wCHqNH,ala (no),,,,,https://liputawa.wordpress.com/2024/05/06/lipu5-tan-jan-pilipu/,"Personal writing (journal, postcard, etc.)",5/6/2024,jan Pilipu,"jan pona o!

(nimi pi ma nanpa tu li ni: Südtirol)

utala suli nanpa wan li pini la, ma mi li kama kipisi.
kipisi nanpa wan li awen ln ma Osalasi.
kipisi nanpa tuu li tawa ma Italija.

pilin jan la, ma li wan.
ma nanpa wan en ma nanpa tu la, nimi ma wan li Silolo.

mama mi li tan ma nanpa tu la, mi tawa ma ni lon tenpo mute. o lukin e sitelen pi lipu awa ni, e tomo lili. tomo lili n li lon nena. tomo li pona mute tawa mi, li pana e pilin ni: mi wile awen.

mi jan lili la, mi wile e ni: mi o lon ma lili nena a!
ken la, tan nii: jan sama mi pi tenpo pini li tan tomo lili nena.

ni li pini e lipu tawa ni. mi wile e ni: sina pona a!

mi jan Pilipu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 5 times.
Long pi is used 2 times.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
""jan pona"" is lexically combined.
. is used"
1/5/2025 14:43:28,https://drive.google.com/open?id=1lJES465NfnuO4hdk8nxBaM12l35W-Ceu,ala (no),,,,,https://liputawa.wordpress.com/2024/05/07/lipu-4-tan-ijo-vivi/,"Personal writing (journal, postcard, etc.)",5/7/2024,ijo vivi,"lipu sina li toki e nasin ni: sina seli e pan e kili kepeken poki sama. ona li sin tawa mi la, mi wile kepeken.
mi sitelen e lipu ni la, suno li lon ma. ona li weka la, mi ni

n, jan poka li kama lukin e sitelen mi, e lawa a mi. wile ona la, mi toki pona e kule ona namako.

lawa mi li loje wawa suwi, kule ona li sama linja sitelen mi a.
majuna li weka e wawa kule la, jan ni (jan poka) li sin e kule. lon la, kule li sin wawa

pali moku li pona. pali sitelen kin li pona

mi lon kulupu musi. munn suli li kama, li weka la, mi kulupu lon tenpo tu.
kulupu la, mi musi lon ijo mute. lon pali moku, lon tawa sijelo, lon muusi supa, lon pali sitelen kin. mi ale li sitelen lon len suli wan. sitelen li suwi tawa lukin, li toki pona e jan tonsi.
sitelen mi li ni pi kule pona: [kulupu tonsi o wawa lon tenpo ale]

[Do not write below this line · Ne rien écrire au dessous de cette ligne ·Schreiben Sie nicht unterhalb dieser Zeile]
a mi sona e lawa ni tan lipu ante pi kulupu lipu. lon la, ala ike li kama… ala kama a! mu wawa monsuta!

sina kin ala kin li pali e sitelen?
ijo vivi li pana e toki tawa lipu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 4 times.
Long pi is used 2 times.
Long ni is used 2 times
Emitters ""kepeken"" is used 1 time.
Pepper ""namako"" is used 1 time.
Skew ""ante"" is used 1 time.
Lotus ""majuna"" is used 1 time.
Heart ""wile"" is used 1 time.",,"Mixed Stacking and scaling.
Latin in cartouche,
Interpunct is used.
te and to are used instead of """".
""toki pona"" is lexically combined."
